20191022,OPTION YEAR FOR SPECIAL STAINER INSTRUMENTATION, ASSOCIATED REAGENTS, SERVICE, AND MAINTENANCE,DEPARTMENT OF VETERANS AFFAIRS (VA),88100.0
20220316,REPAIR OF INSTRUMENT NEEDED FOR THE ANALYSIS OF EXHIBITS,DEPARTMENT OF JUSTICE (DOJ),33800.74
20220317,REPAIR OF A 5977A INERT MSD EI DIFFUSION PUMP, CORAL GABLES,DEPARTMENT OF AGRICULTURE (USDA),6248.0
20220317,800TSI- MICROPLATE READER & 50TS8 - PLATE WASHER,DEPARTMENT OF AGRICULTURE (USDA),14145.03
20220321,SERVICE CONTRACT FOR LABORATORY EQUIPMENT- BRAVO SERVICE HANDLER.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),15408.48
20220321,CROSSLAB SILVER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),10350.67
20220323,AGILENT - LTM COLUMNS NEEDED FOR CASE ANALYSIS AND INSTRUMENT REPAIRS,DEPARTMENT OF JUSTICE (DOJ),1453.84
20220323,NOTE: QUOTE NO. 3877461 WITH DETAILED ITEM DESCRIPTION IS PROVIDED AS A SEPARATE DOCUMENT.  AGILENTTECHNOLOGIES, BIOTEK SYNERGY H1 HYBRID MULTIMODE READER, MODEL: H1M2F,DEPARTMENT OF AGRICULTURE (USDA),57771.01
20220324,THE LC-MS IS A HIGHLY SPECIALIZED PIECE OF ANALYTICAL INSTRUMENTATION AND IS THE ONLY INSTRUMENT OF ITS KIND IN THE LABORATORY BEST SUITED FOR ANALYSIS OF LOW-LEVEL SUBSTANCES (E.G., FENTANYL AND FENTANYL-RELATED SUBSTANCES).,DEPARTMENT OF JUSTICE (DOJ),41383.44
20220329,WHOLE-EXOME SEQUENCING KIT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),16652.5
20220329,DIAGNOSIS AND REPAIR OF AGILENT 7890B/5977 GC/MSD USED FOR GENERAL ANALYSIS.,DEPARTMENT OF JUSTICE (DOJ),10859.0
20220329,PREVENTIVE MAINTENANCE AGREEMENT FOR ULTIVO TRIPLE QUADRUPOLE MASS SPECTROMETER AND ASSOCIATED UHPLC STACK WITH A BASE YEAR AND FOUR (4) ONE (1) OPTIONAL SERVICE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),24546.12
20220329,GAS CHROMATOGRAPH WITH MASS SPECTROMETER GC-MSMS INSTRUMENT, PLUS FOUR (4) (12 MONTHS) OPTION YEARS OF PREVENTATIVE MAINTENANCE AGREEMENT (PMA).,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),279429.64
20220329,GCMS HEADSPACE AUTOSAMPLER,DEPARTMENT OF THE INTERIOR (DOI),57737.19
20220330,FOR COVID-19 RESARCH, TAPESTATION LOADING TIPS, 96 WELL SAMPLE PLATES, D5000 SCREENTAPE, D5000 REAGENTS, AND AGILENT HIGH SENSITIVITY DNA KIT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),11409.6
20220330,AGILENT TECHNOLOGIES - INSTRUMENT REPAIRS,DEPARTMENT OF JUSTICE (DOJ),7570.0
20220330,6973GH-19-D-00018, OPTION YEAR 3 FUNDING PROVIDED, AGILENT MAINTENANCE AGREEMENT.,DEPARTMENT OF TRANSPORTATION (DOT),27180.0
20220330,SERVICE CONTRACTS FOR AGILENT INSTRUMENTS - BASE + 3 OPTION YEARS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),33252.0
20220331,CROSSLAB SILVER SERVICE PLAN,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),11148.0
20220331,TO PROCURE AGILENT 4200 TAPESTATION SYSTEM.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),40011.3
20220404,DEA 741686 IS INOPERABLE:  SAMPLE IS NOT RECOGNIZED WHEN IT IS IN THE MAGNET, NO SIGNAL UPON TUNING.  VARIABLE TEMPERATURE CONTROLLER IS "NOT PRESENT".  TROUBLESHOOTING IN HOUSE HAS NOT DETERMINED THE ISSUE.,DEPARTMENT OF JUSTICE (DOJ),6226.0
20220405,NIDDK - BASE + 3 OPTION YEARS FOR FIELD SERVICE CONTRACT (CROSSLAB SILVER) FOR 4 BIOTEK LIONHEART AUTOMATED MICROSCOPES.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),26256.0
20220405,AUTOMATED LIQUID HANDLING DEVICE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),236248.92
20220407,CARY 60 INSTRUMENT WITH CELL HOLDER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),9680.56
20220412,MAINTENANCE SERVICE AGREEMENT FOR LABORATORY EQUIPMENT- AGILENT MICROARRAY SCANNER SYSTEM.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),12692.04
20220413,5977B MS/8890 GC (GC/MS) SYSTEM,DEPARTMENT OF THE INTERIOR (DOI),109782.97
20220414,AGILENT CROSSLAB SILVER FOR NOVOCYTE FLOW CYTOMETER,DEPARTMENT OF AGRICULTURE (USDA),13992.0
20220415,8890 GAS CHROMATOGRAPHY / 5977B MASS SPECTROMETER / PAL3,DEPARTMENT OF AGRICULTURE (USDA),137340.0
20220418,CAPILLARY ELECTROPHORESIS (CE) SYSTEM WITH OPTICAL ABSORBANCE DETECTION,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),57593.85
20220419,DIAGNOSIS AND REPAIR OF AGILENT 1260 LC USED FOR CSP ANALYSIS.,DEPARTMENT OF JUSTICE (DOJ),4672.0
20220420,DIAGNOSIS AND REPAIR OF AGILENT 7890B GC-FID INSTRUMENT.,DEPARTMENT OF JUSTICE (DOJ),5230.0
20220420,WFOV CAMERA FOR CYTATION5 SVCE KIT CAMERA CVRSN W/PHASE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),24854.44
20220422,BIOLOGICAL KITS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),11133.3
20220422,LC LCMS MAINTENANCE AGREEMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),22548.0
20220425,IN-HOUSE INSTRUMENT EXCHANGE FEE. TECHNICAL POC IS LISA RADLER, HER EMAIL IS LISA.RADLER@USDA.GOV AND HER PHONE NUMBER IS 304-724-8340,DEPARTMENT OF AGRICULTURE (USDA),5328.0
20220425,AGILENT 7900,DEPARTMENT OF JUSTICE (DOJ),172388.84
20220426,SERVICE AGREEMENT FOR TWO AGILENT HPLC SYSTEMS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),12718.56
20220429,CROSSLAB SILVER SERVICE AGREEMENT,,18586.8
20220502,OMNIS IHC STAINER,,133891.65
20220504,AGILENT TECHNOLOGIES INC:1109692 [22-007701],,20368.07
20220505,PARTS NEEDED FOR IN-HOUSE INSTRUMENT REPAIR OF TWO GC/MS INSTRUMENTS USED FOR MPP ANALYSIS.,DEPARTMENT OF JUSTICE (DOJ),20914.78
20220506,PARTS AND LABOR NEEDED TO ADD HYDROGEN SENSORS TO INSTRUMENTS DEA 294457, DEA 294461, DEA 294496, DEA 294499, AND DEA 294460 USED BY DIVERSION AND NON-DIVERSION FEE FUNDED CHEMISTS IN THE ANALYSIS OF NARCOTICS AT THE NEL. QUOTE: 3938954,,18827.16
20220506,NIDDK - REPAIR WITH ADDITIONAL LABOR CHARGE,,10035.6
20220511,REPLACEMENT OF MAIN BOARDS ON 2 AGILENT GAS CHROMATOGRAPHS,,6448.0
20220513,CROSSLAB BRONZE SERVICE CONTRACT - GOVT/ACADEMIA; AGILENT LCMS TRIPLE QUAD, LCMSD-11022; SERIAL NO# US83211022, AGILENT 6400 SERIES QQQ/LC/MS/MS - G6410BA,,14026.92
20220516,BIOLOGICAL KITS,,16652.5
20220518,BIOLOGICAL KITS,,11133.3
20220518,5000 DEEP WELL MICROPLATES,,87264.0
20220519,CROSSLAB SERVICE AGREEMENT,,17781.12
20220519,ONE-TIME PHYSICAL INSPECTION OF HPLC/LCMS SYSTEM INCLUDING LC 1260 AND INFINITYLAB LC/MSD IQ.,,7938.0
20220520,ILAB LIMS SOFTWARE RENEWAL,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),22632.0
20220524,REPAIR OF 400-MR NMR USED FOR EVIDENCE ANALYSIS AND RESEARCH.,,11010.0
20220524,VARIOUS SEAHORSE REAGENTS.,,31101.66
20220525,ACQUIRING A VERSION OF THE SOFTWARE THAT DOES NOT REQUIRE NETWORK CONNECTIVITY TO FUNCTION WILL PROVIDE FLEXIBILITY AND EFFICIENCIES TO LABORATORY STAFF AND ALL FOR CONTINUED UTILIZATION IN CASE OF ISSUES SUCH AS SERVER OUTAGES.,,18699.91
20220525,QUANTITATIVE POLYMERASE CHAIN REACTION(QPCR) KIT RESEARCH,,16500.0
20220526,4150 TAPESTATION INSTRUMENT INCLUDING SOFTWARE, VORTEXER, ACCESSORIES, PLASTIC CONSUMABLES, USER INFORMATION AND I+F.,,37133.82
20220526,AGILENT GCMSD MASSHUNTER SOFTWARE SUBSCRIPTIONS.,,20840.66
20220526,TRAINING ON AGILENT HPLC SYSTEM FOR PSFFL (CHEM) ANALYSTS.,,18927.18
20220526,SERVICE GCMS #1 5977 TURBO: 06/12/2022 - 06/11/2023,,35813.48
20220527,FLOW CYTOMETER,DEPARTMENT OF VETERANS AFFAIRS (VA),142826.25
20220527,FUNDING FOR YEAR 4 OF 5 06/01/2022 TO 05/31/23 FOR ANNUAL PREVENTATIVE MAINTENANCE,,92274.0
20220602,1260 INFINITY II GC,DEPARTMENT OF AGRICULTURE (USDA),102163.34
20220603,HELIUM REFILL SERVICE CONTRACT FOR DDR2 600MHZ NMR,DEPARTMENT OF AGRICULTURE (USDA),8256.0
20220606,IR4 MASSSPEC SERVICE CONTRACT,DEPARTMENT OF AGRICULTURE (USDA),27077.4
20220607,CROSSLAB SILVER SERVICE PLAN FOR CYTATION 7 READER IMAGER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),14796.0
20220608,SERVICE AGREEMENT FOR LABORATORY EQUIPMENT - SEAHORSE XFE24 ANALYZER.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),13046.4
20220608,HELIUM CONSERVATION MODULES FOR FIVE (5) MODEL7890 GAS CHROMATOGRAPHS INCLUDING INSTALLATION AND FAMILIARIZATION,DEPARTMENT OF AGRICULTURE (USDA),22607.54
20220609,TAPE STATION,DEPARTMENT OF VETERANS AFFAIRS (VA),52881.79
20220610,EQUIPMENT MAINTENANCE AGREEMENT - SEAHORSE XFE96 ANALYZER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),19623.6
